Time	CellId	RNTI	BWPId	SINR(dB)
0.704643	1	3	0	-2.45057
0.704679	1	2	0	32.9977
0.704714	1	1	0	30.225
0.705464	1	4	0	9.45597
0.705464	1	3	0	-1.61086
0.705571	1	4	0	18.8529
0.705643	1	3	0	-2.69122
0.705679	1	2	0	32.9781
0.705714	1	1	0	30.2465
0.706464	1	3	0	-1.74885
0.706571	1	4	0	19.4857
0.706643	1	3	0	-2.72169
0.706679	1	2	0	32.7918
0.706714	1	1	0	30.2457
0.707429	1	3	0	-1.6105
0.707571	1	4	0	18.5948
0.707643	1	3	0	-2.66306
0.707679	1	2	0	32.3549
0.707714	1	1	0	30.2478
0.708464	1	3	0	-1.6695
0.708571	1	4	0	17.8615
0.708643	1	3	0	-2.78451
0.708679	1	2	0	32.4651
0.708714	1	1	0	30.3059
0.709464	1	4	0	7.32171
0.709464	1	3	0	-1.49571
0.709571	1	4	0	20.1601
0.709643	1	3	0	-2.66369
0.709679	1	2	0	33.0101
0.709714	1	1	0	30.3225
0.710464	1	3	0	-0.722709
0.710571	1	4	0	19.8983
0.710643	1	3	0	-2.79493
0.710679	1	2	0	33.1406
0.710714	1	1	0	30.3522
0.711464	1	4	0	13.9825
0.711464	1	3	0	-1.98655
0.711571	1	4	0	17.8087
0.711643	1	3	0	-2.97271
0.711679	1	2	0	33.6509
0.711714	1	1	0	30.4207
0.712464	1	3	0	-1.0978
0.712571	1	4	0	17.4313
0.712643	1	3	0	-2.96169
0.712679	1	2	0	34.2344
0.712714	1	1	0	30.3369
0.713464	1	3	0	-1.99316
0.713571	1	4	0	18.61
0.713643	1	3	0	-2.88728
0.713679	1	2	0	34.3942
0.713714	1	1	0	30.195
0.714464	1	3	0	-1.49032
0.714571	1	4	0	18.25
0.714643	1	3	0	-2.7196
0.714679	1	2	0	34.3601
0.714714	1	1	0	30.1436
0.715464	1	4	0	1.83244
0.715464	1	3	0	-1.68112
0.715571	1	4	0	19.877
0.715643	1	3	0	-2.61011
0.715679	1	2	0	34.3087
0.715714	1	1	0	30.075
0.716464	1	3	0	0.940181
0.716571	1	4	0	17.4475
0.716643	1	3	0	-2.62304
0.716679	1	2	0	34.0659
0.716714	1	1	0	30.0526
0.717429	1	3	0	-0.105396
0.717571	1	4	0	19.2336
0.717643	1	3	0	-2.68122
0.717679	1	2	0	33.3642
0.717714	1	1	0	30.0276
0.718464	1	3	0	-1.04931
0.718571	1	4	0	17.7391
0.718643	1	3	0	-2.90628
0.718679	1	2	0	32.8267
0.718714	1	1	0	30.0083
0.719464	1	3	0	-2.17246
0.719571	1	4	0	19.8959
0.719643	1	3	0	-3.20534
0.719679	1	2	0	32.8149
0.719714	1	1	0	30.0891
0.720464	1	3	0	-2.04756
0.720571	1	4	0	18.1198
0.720643	1	3	0	-3.27413
0.720679	1	2	0	32.851
0.720714	1	1	0	30.0567
0.721464	1	3	0	-2.11775
0.721571	1	4	0	18.4016
0.721643	1	3	0	-3.41699
0.721679	1	2	0	32.9245
0.721714	1	1	0	30.121
0.722464	1	3	0	-2.70606
0.722571	1	4	0	13.793
0.722643	1	3	0	-3.48712
0.722679	1	2	0	33.0516
0.722714	1	1	0	30.1881
0.723464	1	4	0	-2.42038
0.723464	1	3	0	-2.2095
0.723571	1	4	0	19.512
0.723643	1	3	0	-3.42114
0.723679	1	2	0	33.4034
0.723714	1	1	0	30.2754
0.724464	1	3	0	-0.883917
0.724571	1	4	0	19.0534
0.724643	1	3	0	-3.1283
0.724679	1	2	0	33.3174
0.724714	1	1	0	30.3669
0.725464	1	4	0	11.5644
0.725464	1	3	0	-2.15035
0.725571	1	4	0	19.6511
0.725643	1	3	0	-3.0033
0.725679	1	2	0	32.9601
0.725714	1	1	0	30.4811
0.726464	1	3	0	0.453231
0.726571	1	4	0	14.6522
0.726643	1	3	0	-3.13222
0.726679	1	2	0	32.6543
0.726714	1	1	0	30.5341
0.727464	1	4	0	6.88629
0.727464	1	3	0	-2.64079
0.727571	1	4	0	19.9453
0.727643	1	3	0	-3.32926
0.727679	1	2	0	32.3332
0.727714	1	1	0	30.5069
0.728464	1	3	0	-2.18722
0.728571	1	4	0	18.3362
0.728643	1	3	0	-3.2478
0.728679	1	2	0	31.6839
0.728714	1	1	0	30.4827
0.729464	1	4	0	15.5149
0.729464	1	3	0	-2.40924
0.729571	1	4	0	20.2751
0.729643	1	3	0	-2.95451
0.729679	1	2	0	31.1412
0.729714	1	1	0	30.4708
0.730464	1	4	0	12.6853
0.730464	1	3	0	-2.47028
0.730571	1	4	0	20.1236
0.730643	1	3	0	-2.78277
0.730679	1	2	0	31.4407
0.730714	1	1	0	30.4283
0.731464	1	3	0	-0.748293
0.731571	1	4	0	21.1492
0.731643	1	3	0	-2.75178
0.731679	1	2	0	31.8921
0.731714	1	1	0	30.3112
0.732464	1	3	0	-1.33118
0.732571	1	4	0	15.7755
0.732643	1	3	0	-2.74485
0.732679	1	2	0	32.276
0.732714	1	1	0	30.2164
0.733429	1	3	0	-1.49388
0.733571	1	4	0	20.3557
0.733643	1	3	0	-2.64647
0.733679	1	2	0	32.7206
0.733714	1	1	0	30.0841
0.734464	1	3	0	-1.2428
0.734571	1	4	0	20.9555
0.734643	1	3	0	-2.87246
0.734679	1	2	0	33.3566
0.734714	1	1	0	29.907
0.735464	1	3	0	-0.962626
0.735571	1	4	0	20.0708
0.735643	1	3	0	-3.01276
0.735679	1	2	0	33.4227
0.735714	1	1	0	29.8532
0.736464	1	4	0	14.4143
0.736464	1	3	0	-2.10563
0.736571	1	4	0	18.8801
0.736643	1	3	0	-3.00741
0.736679	1	2	0	33.2464
0.736714	1	1	0	29.7898
0.737464	1	3	0	-2.58633
0.737571	1	4	0	19.1333
0.737643	1	3	0	-3.08837
0.737679	1	2	0	33.0953
0.737714	1	1	0	29.7095
0.738464	1	3	0	-2.26204
0.738571	1	4	0	17.8668
0.738643	1	3	0	-3.0141
0.738679	1	2	0	32.8383
0.738714	1	1	0	29.6506
0.739464	1	3	0	-0.518338
0.739571	1	4	0	19.8922
0.739643	1	3	0	-2.52786
0.739679	1	2	0	32.5176
0.739714	1	1	0	29.6711
0.740464	1	4	0	16.7471
0.740464	1	3	0	-2.4826
0.740571	1	4	0	21.7972
0.740643	1	3	0	-2.61189
0.740679	1	2	0	32.644
0.740714	1	1	0	29.7611
0.741464	1	3	0	-0.169337
0.741571	1	4	0	20.349
0.741643	1	3	0	-2.72474
0.741679	1	2	0	32.985
0.741714	1	1	0	29.851
0.742464	1	3	0	-1.55202
0.742571	1	4	0	16.8798
0.742643	1	3	0	-2.71134
0.742679	1	2	0	33.1519
0.742714	1	1	0	29.9437
0.743464	1	3	0	-2.75655
0.743571	1	4	0	16.7614
0.743643	1	3	0	-2.87913
0.743679	1	2	0	33.3157
0.743714	1	1	0	30.0205
0.744464	1	3	0	-3.02598
0.744571	1	4	0	19.9921
0.744643	1	3	0	-2.90301
0.744679	1	2	0	33.6432
0.744714	1	1	0	30.0506
0.745464	1	3	0	-2.66378
0.745571	1	4	0	18.1512
0.745643	1	3	0	-2.97978
0.745679	1	2	0	33.7123
0.745714	1	1	0	30.1574
0.746464	1	4	0	15.5756
0.746464	1	3	0	-2.57755
0.746571	1	4	0	18.6261
0.746643	1	3	0	-2.97365
0.746679	1	2	0	33.212
0.746714	1	1	0	30.2673
0.747429	1	3	0	-2.90726
0.747571	1	4	0	17.4907
0.747643	1	3	0	-2.76406
0.747679	1	2	0	32.5746
0.747714	1	1	0	30.337
0.748464	1	3	0	-1.92285
0.748571	1	4	0	18.0458
0.748643	1	3	0	-2.82572
0.748679	1	2	0	32.344
0.748714	1	1	0	30.286
0.749464	1	3	0	-0.73399
0.749571	1	4	0	16.9141
0.749643	1	3	0	-2.76127
0.749679	1	2	0	31.9825
0.749714	1	1	0	30.1818
0.750464	1	4	0	15.3289
0.750464	1	3	0	-2.37731
0.750571	1	4	0	20.5973
0.750643	1	3	0	-2.70784
0.750679	1	2	0	31.1208
0.750714	1	1	0	30.0595
0.751464	1	3	0	-1.50485
0.751571	1	4	0	18.0425
0.751643	1	3	0	-2.67222
0.751679	1	2	0	31.1149
0.751714	1	1	0	30.0143
0.752464	1	4	0	1.47378
0.752464	1	3	0	-1.79022
0.752571	1	4	0	18.222
0.752643	1	3	0	-2.64766
0.752679	1	2	0	31.6201
0.752714	1	1	0	29.8997
0.753464	1	3	0	-2.6398
0.753571	1	4	0	16.1008
0.753643	1	3	0	-2.49404
0.753679	1	2	0	31.9785
0.753714	1	1	0	29.8051
0.754464	1	4	0	9.53252
0.754464	1	3	0	-1.83166
0.754571	1	4	0	19.1901
0.754643	1	3	0	-2.62075
0.754679	1	2	0	32.1063
0.754714	1	1	0	29.7132
0.755464	1	3	0	-0.870045
0.755571	1	4	0	18.9621
0.755643	1	3	0	-2.56936
0.755679	1	2	0	32.374
0.755714	1	1	0	29.657
0.756464	1	4	0	12.1809
0.756464	1	3	0	-2.12029
0.756571	1	4	0	18.6738
0.756643	1	3	0	-2.63682
0.756679	1	2	0	32.3871
0.756714	1	1	0	29.6435
0.757429	1	3	0	-2.61389
0.757571	1	4	0	17.7402
0.757643	1	3	0	-2.74293
0.757679	1	2	0	32.1697
0.757714	1	1	0	29.6476
0.758464	1	3	0	-3.18982
0.758571	1	4	0	18.8622
0.758643	1	3	0	-3.07257
0.758679	1	2	0	31.9026
0.758714	1	1	0	29.7748
0.759464	1	3	0	-3.14948
0.759571	1	4	0	16.9858
0.759643	1	3	0	-3.27906
0.759679	1	2	0	31.958
0.759714	1	1	0	29.8632
0.760464	1	4	0	6.03319
0.760464	1	3	0	-2.7467
0.760571	1	4	0	20.0394
0.760643	1	3	0	-3.24295
0.760679	1	2	0	31.7338
0.760714	1	1	0	29.9491
0.761464	1	4	0	8.75948
0.761464	1	3	0	-2.13066
0.761571	1	4	0	19.9097
0.761643	1	3	0	-3.38669
0.761679	1	2	0	31.6759
0.761714	1	1	0	30.0357
0.762464	1	4	0	12.6999
0.762464	1	3	0	-1.76431
0.762571	1	4	0	18.3799
0.762643	1	3	0	-3.26088
0.762679	1	2	0	32.2853
0.762714	1	1	0	30.1508
0.763464	1	3	0	-1.52878
0.763571	1	4	0	15.7712
0.763643	1	3	0	-3.09325
0.763679	1	2	0	33.0597
0.763714	1	1	0	30.2306
0.764464	1	4	0	17.1248
0.764464	1	3	0	-2.63438
0.764571	1	4	0	21.5829
0.764643	1	3	0	-3.17202
0.764679	1	2	0	33.3868
0.764714	1	1	0	30.3327
0.765464	1	3	0	-0.698012
0.765571	1	4	0	20.8619
0.765643	1	3	0	-3.2302
0.765679	1	2	0	33.7298
0.765714	1	1	0	30.3451
0.766464	1	4	0	11.2385
0.766464	1	3	0	-2.41355
0.766571	1	4	0	19.796
0.766643	1	3	0	-3.28365
0.766679	1	2	0	34.0245
0.766714	1	1	0	30.2986
0.767464	1	3	0	-3.64702
0.767571	1	4	0	18.9717
0.767643	1	3	0	-3.46754
0.767679	1	2	0	33.8002
0.767714	1	1	0	30.3229
0.768464	1	3	0	-3.43862
0.768571	1	4	0	20.4235
0.768643	1	3	0	-3.49416
0.768679	1	2	0	33.3147
0.768714	1	1	0	30.2285
0.769464	1	3	0	-2.39413
0.769571	1	4	0	18.8767
0.769643	1	3	0	-3.55978
0.769679	1	2	0	32.9033
0.769714	1	1	0	30.2084
0.770464	1	4	0	14.1688
0.770464	1	3	0	-2.95181
0.770571	1	4	0	21.0914
0.770643	1	3	0	-3.8024
0.770679	1	2	0	32.7123
0.770714	1	1	0	30.2219
0.771464	1	4	0	16.0963
0.771464	1	3	0	-3.15577
0.771571	1	4	0	21.3815
0.771643	1	3	0	-3.81442
0.771679	1	2	0	32.2323
0.771714	1	1	0	30.1753
0.772464	1	3	0	-3.20799
0.772571	1	4	0	19.5144
0.772643	1	3	0	-3.95702
0.772679	1	2	0	31.8628
0.772714	1	1	0	30.157
0.773429	1	3	0	-2.11543
0.773571	1	4	0	18.2516
0.773643	1	3	0	-4.15906
0.773679	1	2	0	32.3296
0.773714	1	1	0	30.0848
0.774464	1	3	0	-2.0907
0.774571	1	4	0	21.195
0.774643	1	3	0	-4.33542
0.774679	1	2	0	32.9721
0.774714	1	1	0	30.1843
0.775464	1	3	0	-2.87299
0.775571	1	4	0	20.1072
0.775643	1	3	0	-4.23364
0.775679	1	2	0	33.0934
0.775714	1	1	0	30.2323
0.776464	1	4	0	4.84647
0.776464	1	3	0	-2.80729
0.776571	1	4	0	19.4392
0.776643	1	3	0	-4.17837
0.776679	1	2	0	33.0653
0.776714	1	1	0	30.2757
0.777464	1	4	0	7.19792
0.777464	1	3	0	-2.78406
0.777571	1	4	0	20.6087
0.777643	1	3	0	-4.09665
0.777679	1	2	0	33.135
0.777714	1	1	0	30.3351
0.778464	1	3	0	-1.67203
0.778964	1	4	0	22.5003
0.779464	1	3	0	-0.752806
0.779571	1	4	0	17.1782
0.779714	1	3	0	-3.82468
0.77975	1	2	0	32.4258
0.779786	1	1	0	30.4396
0.780464	1	3	0	-1.14439
0.780571	1	4	0	19.3173
0.780643	1	3	0	-3.83894
0.780679	1	2	0	32.0314
0.780714	1	1	0	30.4374
0.781571	1	4	0	21.1798
0.781607	1	3	0	-3.94488
0.781643	1	2	0	31.996
0.781679	1	1	0	30.4193
0.782464	1	4	0	15.503
0.782464	1	3	0	-2.35478
0.782571	1	4	0	16.6079
0.782643	1	3	0	-4.06221
0.782679	1	2	0	32.0037
0.782714	1	1	0	30.4016
0.783464	1	3	0	-3.64349
0.783571	1	4	0	18.22
0.783643	1	3	0	-4.0359
0.783679	1	2	0	32.3244
0.783714	1	1	0	30.442
0.784464	1	3	0	-6.22094
0.784464	1	4	0	1.08669
0.784571	1	4	0	15.9681
0.784643	1	3	0	-4.16901
0.784679	1	2	0	32.9713
0.784714	1	1	0	30.4076
0.785464	1	3	0	-3.88142
0.785571	1	4	0	19.7139
0.785643	1	3	0	-4.11665
0.785679	1	2	0	33.6507
0.785714	1	1	0	30.3914
0.786464	1	3	0	-3.42895
0.786964	1	4	0	17.4655
0.787429	1	4	0	16.3614
0.787429	1	3	0	-2.35337
0.787571	1	4	0	18.8701
0.787714	1	3	0	-3.89066
0.78775	1	2	0	34.2569
0.787786	1	1	0	30.2695
0.788464	1	3	0	-0.627146
0.788571	1	4	0	15.5913
0.788643	1	3	0	-3.90791
0.788679	1	2	0	34.3402
0.788714	1	1	0	30.2856
0.789571	1	4	0	17.5341
0.789607	1	3	0	-3.82421
0.789643	1	2	0	33.9927
0.789679	1	1	0	30.3262
0.790464	1	3	0	-2.32221
0.790571	1	4	0	16.8329
0.790643	1	3	0	-3.97063
0.790679	1	2	0	33.8139
0.790714	1	1	0	30.2328
0.791464	1	4	0	12.6991
0.791464	1	3	0	-2.64835
0.791571	1	4	0	19.3642
0.791643	1	3	0	-4.03755
0.791679	1	2	0	33.8415
0.791714	1	1	0	30.2399
0.792464	1	3	0	-10.9119
0.792464	1	4	0	-6.16576
0.792571	1	4	0	16.1601
0.792643	1	3	0	-3.79799
0.792679	1	2	0	33.9037
0.792714	1	1	0	30.26
0.793464	1	4	0	8.95452
0.793464	1	3	0	-3.3179
0.793571	1	4	0	17.6733
0.793643	1	3	0	-3.70918
0.793679	1	2	0	33.808
0.793714	1	1	0	30.1931
0.794464	1	3	0	-1.82483
0.794964	1	3	0	-12.0961
0.794964	1	4	0	2.68999
0.795464	1	4	0	3.21255
0.795464	1	3	0	-3.43101
0.795571	1	4	0	20.1372
0.795714	1	3	0	-3.63128
0.79575	1	2	0	34.4389
0.795786	1	1	0	30.1992
0.796464	1	3	0	-3.05837
0.796571	1	4	0	18.3073
0.796643	1	3	0	-3.70926
0.796679	1	2	0	34.4379
0.796714	1	1	0	30.2353
0.797429	1	3	0	-3.56416
0.797429	1	4	0	1.53453
0.797571	1	4	0	18.5071
0.797643	1	3	0	-3.78372
0.797679	1	2	0	34.254
0.797714	1	1	0	30.209
0.798464	1	3	0	-3.08079
0.798571	1	4	0	17.7427
0.798643	1	3	0	-3.81515
0.798679	1	2	0	34.0992
0.798714	1	1	0	30.2265
0.799464	1	4	0	6.89077
0.799464	1	3	0	-2.4984
0.799571	1	4	0	17.7746
0.799643	1	3	0	-3.63774
0.799679	1	2	0	33.912
0.799714	1	1	0	30.1964
0.800464	1	3	0	-3.72576
0.800571	1	4	0	17.7181
0.800643	1	3	0	-3.48139
0.800679	1	2	0	33.0694
0.800714	1	1	0	30.1971
0.801464	1	4	0	7.85611
0.801464	1	3	0	-2.24029
0.801571	1	4	0	20.954
0.801643	1	3	0	-2.99394
0.801679	1	2	0	32.348
0.801714	1	1	0	30.1461
0.802464	1	1	0	23.8465
0.802464	1	3	0	-8.35885
0.802571	1	4	0	19.9393
0.802643	1	3	0	-2.73113
0.802679	1	2	0	32.3421
0.802714	1	1	0	30.1914
0.803464	1	4	0	12.8525
0.803464	1	3	0	-2.22151
0.803571	1	4	0	16.4156
0.803643	1	3	0	-2.53229
0.803679	1	2	0	32.2698
0.803714	1	1	0	30.1223
0.804464	1	3	0	-0.00168932
0.804571	1	4	0	18.1636
0.804643	1	3	0	-2.32142
0.804679	1	2	0	32.1406
0.804714	1	1	0	30.1271
0.805464	1	3	0	-1.53231
0.805571	1	4	0	20.318
0.805643	1	3	0	-2.33696
0.805679	1	2	0	32.3603
0.805714	1	1	0	30.1414
0.806464	1	3	0	-3.00753
0.806571	1	4	0	19.5714
0.806643	1	3	0	-2.46109
0.806679	1	2	0	32.8649
0.806714	1	1	0	30.1128
0.807464	1	1	0	24.7269
0.807464	1	4	0	-16.1614
0.807464	1	3	0	-9.58014
0.807571	1	4	0	20.1145
0.807643	1	3	0	-2.55913
0.807679	1	2	0	33.1361
0.807714	1	1	0	30.0549
0.808464	1	3	0	-3.08969
0.808571	1	4	0	18.7873
0.808643	1	3	0	-2.69301
0.808679	1	2	0	33.2121
0.808714	1	1	0	29.9787
0.809464	1	3	0	-3.37738
0.809964	1	4	0	15.7278
0.810464	1	3	0	-3.35634
0.810571	1	4	0	18.4849
0.810714	1	3	0	-2.61021
0.81075	1	2	0	33.1566
0.810786	1	1	0	29.9397
0.811464	1	4	0	19.8495
0.811464	1	3	0	-1.58536
0.811571	1	4	0	20.7749
0.811643	1	3	0	-2.49073
0.811679	1	2	0	32.7153
0.811714	1	1	0	29.8911
0.812571	1	4	0	20.3395
0.812607	1	3	0	-2.33042
0.812643	1	2	0	32.5418
0.812679	1	1	0	29.8172
0.813429	1	4	0	7.49891
0.813429	1	3	0	-0.564426
0.813571	1	4	0	16.5971
0.813643	1	3	0	-2.27815
0.813679	1	2	0	32.8398
0.813714	1	1	0	29.7852
0.814464	1	1	0	24.2383
0.814464	1	3	0	-7.20062
0.814571	1	4	0	19.2224
0.814643	1	3	0	-2.17427
0.814679	1	2	0	33.2339
0.814714	1	1	0	29.7331
0.815464	1	4	0	18.7006
0.815464	1	1	0	-7.9265
0.815464	1	3	0	-4.57189
0.815571	1	4	0	18.8151
0.815643	1	3	0	-1.96474
0.815679	1	2	0	33.4139
0.815714	1	1	0	29.6864
0.816464	1	1	0	19.2389
0.816464	1	4	0	-14.0167
0.816464	1	3	0	-8.97574
0.816571	1	4	0	19.723
0.816643	1	3	0	-1.99524
0.816679	1	2	0	34.03
0.816714	1	1	0	29.6163
0.817464	1	3	0	-0.625179
0.817964	1	1	0	30.9583
0.818464	1	3	0	-0.274737
0.818964	1	4	0	20.0665
0.819464	1	3	0	-1.20841
0.819571	1	4	0	16.1907
0.81975	1	3	0	-1.94501
0.819786	1	2	0	34.2345
0.819821	1	1	0	29.5218
0.820571	1	4	0	19.2008
0.820607	1	3	0	-2.15824
0.820643	1	2	0	34.069
0.820679	1	1	0	29.489
0.821571	1	4	0	18.2863
0.821607	1	3	0	-2.32861
0.821643	1	2	0	33.5973
0.821679	1	1	0	29.4779
0.822464	1	4	0	9.68613
0.822464	1	3	0	0.136844
0.822571	1	4	0	19.4454
0.822643	1	3	0	-2.44816
0.822679	1	2	0	32.8126
0.822714	1	1	0	29.536
0.823464	1	1	0	24.6413
0.823464	1	3	0	-9.78452
0.823571	1	4	0	15.4626
0.823643	1	3	0	-2.52835
0.823679	1	2	0	32.4702
0.823714	1	1	0	29.5926
0.824464	1	1	0	25.5119
0.824464	1	3	0	-8.7518
0.824464	1	4	0	-14.2048
0.824571	1	4	0	17.981
0.824643	1	3	0	-2.43595
0.824679	1	2	0	32.699
0.824714	1	1	0	29.7534
0.825464	1	3	0	-2.625
0.825964	1	3	0	-1.77047
0.826464	1	4	0	8.63321
0.826464	1	3	0	-1.206
0.826964	1	4	0	20.5059
0.827429	1	3	0	0.317842
0.827571	1	4	0	17.5581
0.82775	1	3	0	-2.04341
0.827786	1	2	0	33.4653
0.827821	1	1	0	29.9679
0.828571	1	4	0	18.9179
0.828607	1	3	0	-2.13878
0.828643	1	2	0	33.8527
0.828679	1	1	0	30.0104
0.829571	1	4	0	17.1105
0.829607	1	3	0	-2.07551
0.829643	1	2	0	33.7436
0.829679	1	1	0	29.97
0.830464	1	3	0	-1.24123
0.830571	1	4	0	19.3088
0.830643	1	3	0	-2.3938
0.830679	1	2	0	33.2685
0.830714	1	1	0	29.9298
0.831464	1	3	0	-0.657626
0.831571	1	4	0	19.5719
0.831643	1	3	0	-2.48711
0.831679	1	2	0	32.9071
0.831714	1	1	0	29.9106
0.832464	1	3	0	-10.2075
0.832464	1	4	0	4.85177
0.832571	1	4	0	20.6568
0.832643	1	3	0	-2.46124
0.832679	1	2	0	32.3795
0.832714	1	1	0	29.9522
0.833464	1	3	0	-2.01225
0.833571	1	4	0	18.5305
0.833643	1	3	0	-2.54761
0.833679	1	2	0	31.8364
0.833714	1	1	0	30.0155
0.834464	1	3	0	-2.72961
0.834964	1	3	0	-5.72251
0.834964	1	4	0	-1.86561
0.835464	1	3	0	-2.51147
0.835571	1	4	0	20.9105
0.835714	1	3	0	-2.79712
0.83575	1	2	0	32.3781
0.835786	1	1	0	29.8911
0.836464	1	3	0	-1.40787
0.836571	1	4	0	21.8013
0.836643	1	3	0	-2.90072
0.836679	1	2	0	32.7328
0.836714	1	1	0	29.9001
0.837429	1	4	0	18.4192
0.837571	1	4	0	20.8487
0.837607	1	3	0	-2.78292
0.837643	1	2	0	33.1435
0.837679	1	1	0	29.9046
0.838464	1	3	0	-2.24341
0.838571	1	4	0	20.8366
0.838643	1	3	0	-2.76756
0.838679	1	2	0	33.619
0.838714	1	1	0	29.9116
0.839464	1	3	0	-2.56135
0.839571	1	4	0	20.9678
0.839643	1	3	0	-2.69227
0.839679	1	2	0	33.8287
0.839714	1	1	0	30.0208
0.840464	1	3	0	-0.519468
0.840571	1	4	0	19.2479
0.840643	1	3	0	-2.28544
0.840679	1	2	0	33.9038
0.840714	1	1	0	30.0381
0.841464	1	3	0	0.232153
0.841571	1	4	0	21.0396
0.841643	1	3	0	-2.03673
0.841679	1	2	0	33.7797
0.841714	1	1	0	29.9734
0.842464	1	3	0	0.971042
0.842571	1	4	0	22.9671
0.842643	1	3	0	-2.14611
0.842679	1	2	0	33.7758
0.842714	1	1	0	30.024
0.843464	1	3	0	0.238224
0.843571	1	4	0	20.9276
0.843643	1	3	0	-2.09798
0.843679	1	2	0	33.535
0.843714	1	1	0	30.0091
0.844464	1	3	0	-1.38972
0.844571	1	4	0	18.3165
0.844643	1	3	0	-1.88845
0.844679	1	2	0	33.2904
0.844714	1	1	0	30.0378
0.845464	1	3	0	-2.01796
0.845571	1	4	0	20.3702
0.845643	1	3	0	-1.93712
0.845679	1	2	0	33.4623
0.845714	1	1	0	29.9874
0.846464	1	3	0	-1.85013
0.846571	1	4	0	19.8524
0.846643	1	3	0	-2.03142
0.846679	1	2	0	33.9044
0.846714	1	1	0	30.033
0.847464	1	3	0	-1.84008
0.847571	1	4	0	20.8255
0.847643	1	3	0	-1.99555
0.847679	1	2	0	34.1699
0.847714	1	1	0	30.0224
0.848464	1	4	0	5.60414
0.848464	1	3	0	-0.122287
0.848571	1	4	0	21.1851
0.848643	1	3	0	-1.77253
0.848679	1	2	0	34.1397
0.848714	1	1	0	30.0234
0.849464	1	4	0	10.1104
0.849464	1	3	0	-0.387599
0.849571	1	4	0	20.1875
0.849643	1	3	0	-2.02836
0.849679	1	2	0	34.4202
0.849714	1	1	0	29.9629
0.850464	1	3	0	0.0708963
0.850571	1	4	0	16.2285
0.850643	1	3	0	-1.93787
0.850679	1	2	0	34.2225
0.850714	1	1	0	29.928
0.851464	1	3	0	1.29581
0.851571	1	4	0	20.5362
0.851643	1	3	0	-1.97599
0.851679	1	2	0	33.6942
0.851714	1	1	0	29.9158
0.852464	1	3	0	1.23717
0.852571	1	4	0	20.824
0.852643	1	3	0	-1.85031
0.852679	1	2	0	33.1884
0.852714	1	1	0	29.9008
0.853429	1	4	0	16.8344
0.853429	1	3	0	-0.353844
0.853571	1	4	0	20.1835
0.853643	1	3	0	-1.7328
0.853679	1	2	0	32.9141
0.853714	1	1	0	30.0042
0.854464	1	3	0	-1.63537
0.854571	1	4	0	16.9981
0.854643	1	3	0	-1.9156
0.854679	1	2	0	32.5036
0.854714	1	1	0	30.0483
0.855464	1	3	0	-1.33208
0.855571	1	4	0	19.6066
0.855643	1	3	0	-1.80924
0.855679	1	2	0	32.2348
0.855714	1	1	0	30.083
0.856464	1	3	0	-0.525269
0.856571	1	4	0	18.6111
0.856643	1	3	0	-1.89559
0.856679	1	2	0	32.3897
0.856714	1	1	0	30.0982
0.857464	1	4	0	5.78515
0.857464	1	3	0	-1.02376
0.857571	1	4	0	20.3914
0.857643	1	3	0	-2.06778
0.857679	1	2	0	32.8505
0.857714	1	1	0	30.2487
0.858464	1	3	0	-1.38323
0.858571	1	4	0	19.3799
0.858643	1	3	0	-1.94534
0.858679	1	2	0	33.2067
0.858714	1	1	0	30.2566
0.859464	1	3	0	-1.892
0.859571	1	4	0	21.4571
0.859643	1	3	0	-2.13701
0.859679	1	2	0	33.5331
0.859714	1	1	0	30.2968
0.860464	1	3	0	-1.42581
0.860571	1	4	0	17.227
0.860643	1	3	0	-2.13554
0.860679	1	2	0	33.6545
0.860714	1	1	0	30.2739
0.861464	1	3	0	-0.994827
0.861571	1	4	0	20.7444
0.861643	1	3	0	-2.17693
0.861679	1	2	0	33.4682
0.861714	1	1	0	30.2476
0.862464	1	3	0	-1.73964
0.862571	1	4	0	19.2038
0.862643	1	3	0	-2.23073
0.862679	1	2	0	33.169
0.862714	1	1	0	30.2074
0.863464	1	3	0	-2.67703
0.863571	1	4	0	21.3599
0.863643	1	3	0	-1.98766
0.863679	1	2	0	33.1895
0.863714	1	1	0	30.1555
0.864464	1	3	0	-1.72139
0.864571	1	4	0	15.6788
0.864643	1	3	0	-1.88138
0.864679	1	2	0	32.9356
0.864714	1	1	0	30.0569
0.865464	1	4	0	12.246
0.865464	1	3	0	-0.636984
0.865571	1	4	0	18.4454
0.865643	1	3	0	-1.82965
0.865679	1	2	0	32.725
0.865714	1	1	0	30.0098
0.866464	1	3	0	0.853895
0.866571	1	4	0	20.0584
0.866643	1	3	0	-1.76041
0.866679	1	2	0	33.0874
0.866714	1	1	0	29.8723
0.867429	1	4	0	13.0249
0.867429	1	3	0	-1.25357
0.867571	1	4	0	20.6235
0.867643	1	3	0	-1.45018
0.867679	1	2	0	33.8735
0.867714	1	1	0	29.6877
0.868464	1	3	0	-1.42339
0.868571	1	4	0	18.431
0.868643	1	3	0	-1.75653
0.868679	1	2	0	34.4497
0.868714	1	1	0	29.5657
0.869464	1	3	0	-3.10817
0.869571	1	4	0	20.2701
0.869643	1	3	0	-1.98783
0.869679	1	2	0	34.578
0.869714	1	1	0	29.514
0.870464	1	3	0	-3.04782
0.870571	1	4	0	18.2081
0.870643	1	3	0	-2.10722
