Time	CellId	RNTI	BWPId	SINR(dB)
0.414571	1	1	0	35.2651
0.415571	1	5	0	-2.20139
0.416643	1	10	0	-8.32567
0.416679	1	9	0	4.2025
0.418429	1	5	0	-3.38463
0.419464	1	9	0	0.195578
0.419464	1	10	0	-8.97819
0.420929	1	5	0	-2.96612
0.421964	1	9	0	-1.24825
0.421964	1	10	0	-8.8239
0.451571	1	3	0	9.83918
0.454464	1	3	0	11.1758
0.457571	1	7	0	4.26567
0.460464	1	7	0	4.49457
0.462964	1	7	0	9.70504
0.463071	1	4	0	14.6102
0.465964	1	4	0	14.7461
0.469571	1	2	0	29.932
0.471571	1	9	0	3.70006
0.471607	1	6	0	-3.05834
0.472571	1	8	0	1.37257
0.472607	1	5	0	-0.743532
0.474464	1	6	0	-5.82486
0.474464	1	9	0	-1.71015
0.475464	1	5	0	-5.77642
0.475464	1	8	0	-3.39452
0.477964	1	5	0	-2.78176
0.484571	1	1	0	35.3082
0.488607	1	10	0	-7.81514
0.491464	1	10	0	-5.79752
0.511571	1	7	0	2.3608
0.512571	1	3	0	11.3336
0.514464	1	7	0	2.85927
0.515464	1	3	0	12.0393
0.516964	1	7	0	-3.93192
0.517571	1	2	0	31.6521
0.519464	1	7	0	8.77752
0.521571	1	6	0	-5.02898
0.524464	1	6	0	-5.89719
0.528571	1	5	0	-1.13996
0.531393	1	5	0	-1.77625
0.531571	1	4	0	18.6805
0.533571	1	9	0	4.63088
0.534464	1	4	0	6.90026
0.534571	1	8	0	0.358838
0.536429	1	9	0	7.89498
0.536964	1	4	0	13.776
0.537464	1	8	0	-0.503584
0.538571	1	1	0	35.6808
0.552643	1	10	0	-5.59669
0.555464	1	10	0	-4.52145
0.570571	1	7	0	2.86621
0.573429	1	7	0	2.46432
0.575964	1	7	0	5.21927
0.576071	1	3	0	11.4729
0.578464	1	7	0	7.31058
0.578964	1	3	0	12.1572
0.579071	1	2	0	32.7038
0.580571	1	6	0	-5.15226
0.583357	1	6	0	-6.09065
0.585571	1	1	0	34.592
0.586571	1	4	0	18.522
0.589464	1	4	0	18.2506
0.589571	1	5	0	0.12104
0.592393	1	5	0	-0.819156
0.600571	1	9	0	3.25356
0.603464	1	9	0	6.8036
0.605964	1	9	0	5.60092
0.609607	1	10	0	-6.89866
0.609643	1	8	0	4.32529
0.612429	1	8	0	-0.373083
0.612429	1	10	0	-8.29358
0.614964	1	10	0	-5.17077
0.624571	1	7	0	3.44352
0.626607	1	6	0	-5.60372
0.627429	1	7	0	8.74904
0.629464	1	6	0	-5.07841
0.638571	1	1	0	35.646
0.639571	1	3	0	11.1089
0.642464	1	3	0	13.0207
0.646571	1	2	0	29.4231
0.647571	1	5	0	0.840634
0.650464	1	5	0	-0.20023
0.650571	1	4	0	15.5657
0.653393	1	4	0	8.37501
0.655964	1	4	0	17.9067
0.656071	1	10	0	-6.91687
0.658964	1	10	0	-4.84764
0.659071	1	9	0	2.49897
0.661964	1	9	0	5.63579
0.680571	1	7	0	2.56635
0.681607	1	6	0	-6.01363
0.683464	1	7	0	6.25025
0.684464	1	6	0	-6.1515
0.690571	1	8	0	4.76375
0.693429	1	8	0	5.93423
0.697571	1	2	0	30.2051
0.698571	1	1	0	35.5791
0.702571	1	3	0	10.972
0.704571	1	9	0	1.49681
0.705393	1	3	0	12.4852
0.707429	1	9	0	3.2731
0.712571	1	4	0	16.3444
0.715464	1	4	0	18.0659
0.719571	1	10	0	-4.06575
0.721571	1	5	0	0.614325
0.722429	1	10	0	-1.89402
0.724464	1	5	0	-1.52742
0.738571	1	7	0	-1.26814
0.741464	1	7	0	0.113413
0.741571	1	2	0	31.4748
0.743964	1	7	0	5.81407
0.748607	1	6	0	-5.34995
0.751464	1	6	0	-6.67264
0.758571	1	4	0	18.9043
0.761464	1	4	0	17.5797
0.762571	1	3	0	10.3911
0.763571	1	9	0	-1.66386
0.765464	1	3	0	13.8283
0.766429	1	9	0	1.67672
0.769571	1	8	0	4.75658
0.772393	1	8	0	3.46319
0.774929	1	8	0	5.43994
0.776571	1	10	0	-3.40831
0.776607	1	1	0	35.6255
0.779429	1	10	0	-1.8854
0.782571	1	5	0	0.772029
0.785464	1	5	0	-0.438266
0.797571	1	7	0	0.329577
0.799571	1	6	0	-2.8943
0.800464	1	7	0	0.293687
0.802464	1	6	0	-3.67649
0.802964	1	7	0	4.04515
0.803571	1	2	0	30.9662
0.808571	1	9	0	-2.58887
0.811464	1	9	0	-0.302779
0.819571	1	4	0	16.3461
0.821571	1	3	0	9.07538
0.822464	1	4	0	22.6929
0.823571	1	8	0	4.04182
0.824464	1	3	0	5.95036
0.826464	1	8	0	4.27822
0.826929	1	3	0	12.008
0.830571	1	10	0	-4.50149
0.833393	1	10	0	-2.43677
0.837571	1	5	0	1.04022
0.837607	1	1	0	35.4091
0.840464	1	5	0	-0.703114
0.848571	1	7	0	1.35278
0.851464	1	7	0	1.55995
0.853929	1	7	0	-2.88189
0.854571	1	2	0	29.4038
0.856571	1	6	0	-1.83643
0.859464	1	6	0	-3.12585
0.862571	1	9	0	1.73312
0.865464	1	9	0	5.78644
0.872571	1	4	0	19.6069
0.875464	1	4	0	18.4193
0.886571	1	8	0	2.2688
0.887571	1	3	0	9.6416
0.889464	1	8	0	0.114862
0.889571	1	10	0	-5.64383
0.890464	1	3	0	12.1805
0.891964	1	8	0	1.51037
0.892429	1	10	0	-3.5486
0.892964	1	3	0	11.7873
0.893071	1	5	0	0.463549
0.895964	1	5	0	-1.52161
0.898571	1	7	0	-1.96683
0.901429	1	7	0	3.55367
0.905571	1	6	0	-5.70123
0.908429	1	6	0	-7.45136
0.910929	1	6	0	-7.01629
0.912571	1	1	0	35.6913
0.918571	1	2	0	28.5794
0.921571	1	9	0	1.49768
0.924464	1	9	0	5.29628
0.931571	1	4	0	15.1344
0.934464	1	4	0	10.3926
0.936964	1	4	0	10.3011
0.943571	1	8	0	-0.0184816
0.944571	1	10	0	-4.92604
0.946464	1	8	0	0.276464
0.947429	1	10	0	-3.23744
0.953571	1	7	0	-1.82222
0.953607	1	5	0	-0.599322
0.953643	1	3	0	9.28825
0.956464	1	3	0	6.00077
0.956464	1	5	0	-7.1075
0.956464	1	7	0	-7.89174
0.958964	1	3	0	5.33457
0.958964	1	5	0	-7.3007
0.958964	1	7	0	-8.02533
0.961464	1	3	0	7.57974
0.961464	1	5	0	-6.03155
0.961464	1	7	0	-7.0419
0.966571	1	6	0	-5.68171
0.969464	1	6	0	-6.97923
0.969571	1	1	0	36.4143
0.971571	1	2	0	28.8203
0.981571	1	9	0	0.491499
0.984464	1	9	0	1.06154
0.986964	1	9	0	2.58237
1.00057	1	10	0	-3.11188
1.00346	1	10	0	-1.61763
1.00557	1	4	0	16.8953
1.00846	1	4	0	12.0422
1.00961	1	5	0	-2.30513
1.00964	1	3	0	8.71858
1.01061	1	7	0	0.926814
1.01243	1	3	0	4.39295
1.01243	1	5	0	-4.58127
1.01343	1	7	0	4.64509
1.01496	1	3	0	7.42115
1.01557	1	6	0	-6.16644
1.01757	1	8	0	0.802033
1.01846	1	6	0	-7.23248
1.02046	1	8	0	0.598716
1.02157	1	2	0	27.6367
1.02439	1	2	0	29.4927
1.02857	1	1	0	36.5013
1.03357	1	9	0	-1.86707
1.03646	1	9	0	0.70003
1.03896	1	9	0	1.50454
1.05457	1	10	0	-2.1679
1.05557	1	5	0	-3.38468
1.05746	1	10	0	-0.390169
1.05846	1	5	0	-5.67346
1.06057	1	7	0	-2.2283
1.06343	1	7	0	-6.04414
1.06596	1	7	0	3.21045
1.06657	1	3	0	9.59583
1.06943	1	3	0	11.4151
1.06957	1	4	0	15.136
1.07057	1	8	0	-4.76404
1.07157	1	6	0	-3.19523
1.07246	1	4	0	18.848
1.07343	1	8	0	-4.39532
1.07446	1	6	0	-4.93788
1.07596	1	8	0	-5.54913
1.07846	1	8	0	-6.41764
1.08157	1	2	0	28.6875
1.08357	1	1	0	35.8056
1.08446	1	2	0	29.9059
1.08639	1	1	0	35.963
1.08857	1	9	0	-5.41158
1.09146	1	9	0	-1.49189
1.09393	1	9	0	-2.01534
1.10457	1	7	0	-1.18034
1.10461	1	5	0	-2.49658
1.10743	1	5	0	-7.121
1.10743	1	7	0	1.16291
1.11757	1	10	0	-0.668766
1.12043	1	10	0	1.50884
1.12157	1	6	0	-4.89769
1.12446	1	6	0	-6.08312
1.12757	1	8	0	-5.02717
1.12957	1	4	0	20.2042
1.13046	1	8	0	-5.28311
1.13239	1	4	0	21.6639
1.13257	1	3	0	8.35384
1.13543	1	3	0	4.42378
1.13793	1	3	0	4.0625
1.13807	1	1	0	35.8652
1.14046	1	3	0	1.14254
1.14096	1	1	0	37.1021
1.14157	1	9	0	-3.56291
1.14446	1	9	0	0.493439
1.14857	1	2	0	26.2915
1.15139	1	2	0	25.7498
1.15857	1	5	0	-3.6685
1.16146	1	5	0	-4.14583
1.17157	1	6	0	-7.03566
1.17257	1	10	0	-3.70027
1.17446	1	6	0	-8.57777
1.17543	1	10	0	-2.17935
1.17696	1	6	0	-8.19605
1.17793	1	10	0	-1.51978
1.18357	1	8	0	-7.57521
1.18643	1	8	0	-7.84391
1.18657	1	3	0	5.72882
1.18893	1	8	0	-7.66669
1.18946	1	3	0	0.505066
1.18957	1	4	0	19.4564
1.19196	1	3	0	3.42316
1.19246	1	4	0	16.6571
1.19257	1	7	0	1.00502
1.19261	1	1	0	36.5045
1.19457	1	9	0	-2.43962
1.19546	1	1	0	33.9722
1.19546	1	7	0	-30.3896
1.19743	1	9	0	0.601363
1.19796	1	7	0	1.46162
1.21057	1	5	0	-3.43698
1.21343	1	5	0	-3.71528
1.21657	1	2	0	29.6342
1.21946	1	2	0	31.7656
1.22461	1	6	0	-7.54365
1.22743	1	6	0	-7.99299
1.22857	1	10	0	-4.64142
1.22996	1	6	0	-7.91943
1.23146	1	10	0	-3.54802
1.24157	1	9	0	-4.14675
1.24161	1	1	0	35.7693
1.24357	1	3	0	6.63349
1.24446	1	9	0	-2.2709
1.24643	1	3	0	6.59385
1.24696	1	9	0	-3.15264
1.25557	1	4	0	18.7797
1.25846	1	4	0	20.1758
1.25857	1	5	0	-3.73341
1.26146	1	5	0	-3.94102
1.26561	1	8	0	-8.52112
1.26843	1	8	0	-8.81432
1.26857	1	2	0	29.8259
1.26957	1	7	0	0.668155
1.27093	1	8	0	-10.5355
1.27146	1	2	0	30.8055
1.27246	1	7	0	1.03514
1.27339	1	8	0	-9.4642
1.29057	1	1	0	35.8626
1.29157	1	9	0	-5.62143
1.29446	1	9	0	-4.18386
1.29457	1	10	0	-6.49527
1.29468	1	6	0	-8.38612
1.29746	1	10	0	-11.9697
1.29746	1	6	0	-8.60283
1.29857	1	3	0	5.72555
1.29996	1	6	0	-10.729
1.29996	1	10	0	-14.9205
1.30139	1	3	0	2.74927
1.30246	1	10	0	-5.20644
1.30389	1	3	0	2.89146
1.31157	1	4	0	21.6673
1.31443	1	4	0	15.3712
1.31557	1	5	0	-3.31605
1.31846	1	5	0	-4.07661
1.32261	1	8	0	-11.2276
1.32264	1	7	0	-0.836294
1.32357	1	2	0	28.2731
1.32543	1	7	0	-1.28545
1.32543	1	8	0	-9.54495
1.32643	1	2	0	28.6155
1.32793	1	8	0	-11.4777
1.34657	1	9	0	-8.38938
1.34946	1	9	0	-5.67621
1.35196	1	9	0	-5.08413
1.35457	1	10	0	-8.54259
1.35743	1	10	0	-7.05308
1.35996	1	10	0	-6.63824
1.36157	1	3	0	4.97253
1.36261	1	6	0	-8.74494
1.36357	1	1	0	35.9854
1.36443	1	3	0	3.05485
1.36546	1	6	0	-8.92922
1.36693	1	3	0	2.7481
1.36957	1	5	0	-2.23231
1.36961	1	4	0	18.8941
1.37057	1	7	0	-0.846791
1.37239	1	4	0	17.4708
1.37239	1	5	0	-19.0237
1.37343	1	7	0	1.98538
1.37493	1	5	0	-3.23972
1.37511	1	8	0	-11.9054
1.37793	1	8	0	-12.5547
1.37807	1	2	0	27.6641
1.38046	1	8	0	-12.235
1.38093	1	2	0	26.2373
1.38296	1	8	0	-13.1492
1.40557	1	9	0	-8.60304
1.40846	1	9	0	-5.26585
1.41557	1	10	0	-8.6536
1.41607	1	10	0	-8.77896
1.41661	1	6	0	-11.6275
1.41664	1	3	0	3.90418
1.41846	1	10	0	-7.50706
1.41896	1	10	0	-7.1704
1.41946	1	3	0	-2.26006
1.41946	1	6	0	-18.1546
1.42196	1	6	0	-12.8896
1.42446	1	6	0	-13.0325
1.42761	1	8	0	-14.0126
1.42857	1	5	0	-2.59985
1.43046	1	8	0	-14.3589
1.43057	1	2	0	27.61
1.43146	1	5	0	-3.98667
1.43157	1	7	0	2.72145
1.43161	1	1	0	36.4798
1.43296	1	8	0	-14.6663
1.43343	1	2	0	24.8433
1.43357	1	4	0	19.1404
1.43446	1	7	0	-2.64412
1.43546	1	8	0	-14.3554
1.43646	1	4	0	15.5151
1.43696	1	7	0	3.71827
1.46457	1	10	0	-11.1878
1.46743	1	10	0	-8.93305
1.46996	1	10	0	-8.91697
1.47057	1	3	0	3.43521
1.47343	1	3	0	7.46033
1.48057	1	4	0	21.1634
1.48346	1	4	0	24.3951
1.48657	1	9	0	-5.35021
1.48761	1	6	0	-10.3963
1.48857	1	5	0	-2.86125
1.48946	1	9	0	-2.31564
1.49046	1	6	0	-10.9512
1.49068	1	8	0	-13.0534
1.49071	1	2	0	28.8699
1.49075	1	1	0	35.9554
1.49146	1	5	0	-4.70026
1.49296	1	6	0	-12.0032
1.49343	1	8	0	-13.4536
1.49593	1	8	0	-13.2342
1.49657	1	7	0	2.41518
1.49843	1	8	0	-14.2004
1.49996	1	7	0	3.71063
1.53061	1	10	0	-7.04986
1.53343	1	10	0	-6.15271
1.53557	1	9	0	-5.94529
1.53846	1	9	0	-2.80836
1.53961	1	6	0	-11.5734
1.54057	1	4	0	18.3054
1.54157	1	2	0	28.4728
1.54246	1	6	0	-12.8993
1.54343	1	4	0	20.729
1.54539	1	6	0	-12.0692
1.54557	1	5	0	-2.34059
1.54789	1	6	0	-12.4495
1.54846	1	5	0	-3.03931
1.54861	1	8	0	-13.0794
1.55146	1	8	0	-14.7313
1.55396	1	8	0	-14.0216
1.55646	1	8	0	-14.0359
1.55657	1	3	0	4.40718
1.55757	1	1	0	36.3932
1.55946	1	3	0	8.80822
1.56557	1	7	0	-1.06163
1.56846	1	7	0	-2.65369
1.57096	1	7	0	4.97827
1.59057	1	4	0	20.9215
1.59161	1	10	0	-7.36797
1.59343	1	4	0	14.9928
1.59446	1	10	0	-6.1247
1.59457	1	9	0	-4.12292
1.59464	1	8	0	-12.3697
1.59739	1	9	0	-7.44499
1.59739	1	8	0	-14.5205
1.59993	1	8	0	-14.2138
1.59993	1	9	0	-10.714
1.60018	1	6	0	-11.4585
1.60243	1	8	0	-14.1876
1.60243	1	9	0	-12.9557
1.60296	1	6	0	-12.1724
1.60307	1	5	0	-2.39603
1.60357	1	2	0	29.5446
1.60546	1	6	0	-12.103
1.60596	1	5	0	-1.6389
1.60793	1	6	0	-11.5884
1.61457	1	3	0	3.24801
1.61557	1	1	0	36.5099
1.61657	1	7	0	1.77703
1.61746	1	3	0	0.691717
1.61993	1	7	0	2.63084
1.61993	1	3	0	3.92361
1.62246	1	7	0	-8.36347
1.62246	1	3	0	7.64665
1.62496	1	7	0	-0.0632053
1.64461	1	9	0	-1.4253
1.64557	1	10	0	-6.79582
1.64746	1	9	0	-0.402889
1.64757	1	4	0	20.835
1.64846	1	10	0	-5.66362
1.64861	1	8	0	-13.2052
1.65046	1	4	0	19.7965
1.65146	1	8	0	-13.3117
1.65446	1	8	0	-13.5951
1.65464	1	6	0	-8.63487
1.65468	1	5	0	0.415662
1.65696	1	8	0	-15.1998
1.65746	1	5	0	-5.72424
1.65746	1	6	0	-11.3331
1.65996	1	5	0	-4.88271
1.65996	1	6	0	-12.8329
1.66246	1	6	0	-8.7498
1.66357	1	2	0	28.8982
1.66557	1	1	0	36.2728
1.66646	1	2	0	29.8052
1.66657	1	3	0	1.99793
1.66857	1	7	0	0.900784
1.66943	1	3	0	3.14064
1.67146	1	7	0	2.24953
1.67193	1	3	0	3.62144
1.69557	1	9	0	-1.51636
1.69657	1	10	0	-5.01836
1.69846	1	9	0	1.85135
1.69946	1	10	0	-3.87477
1.70261	1	8	0	-15.479
1.70264	1	4	0	17.7015
1.70546	1	4	0	13.42
1.70546	1	8	0	-24.9849
1.70796	1	8	0	-15.8549
1.71046	1	8	0	-15.1062
1.71664	1	6	0	-7.8474
1.71946	1	6	0	-8.58296
1.72196	1	6	0	-9.45155
1.72357	1	5	0	0.325407
1.72457	1	2	0	28.7752
1.72643	1	5	0	-0.670047
1.72657	1	7	0	-1.18353
1.72746	1	2	0	30.1259
1.72946	1	7	0	-0.987161
1.72957	1	1	0	36.2278
1.73193	1	7	0	1.75006
1.74457	1	3	0	2.1875
1.74743	1	3	0	4.90522
1.75557	1	9	0	-1.4451
1.75561	1	4	0	17.2249
1.75757	1	10	0	-3.96543
1.75846	1	9	0	-2.60909
1.75846	1	4	0	0.416769
1.75964	1	8	0	-14.0362
1.76046	1	10	0	-1.94842
1.76096	1	9	0	-4.00243
1.76096	1	4	0	5.90636
1.76246	1	8	0	-14.9693
1.76346	1	4	0	10.0483
1.76489	1	8	0	-15.2165
1.76739	1	8	0	-14.7804
1.77857	1	5	0	-0.868633
1.77961	1	6	0	-6.51449
1.78146	1	5	0	-2.52241
1.78243	1	6	0	-7.84967
1.78396	1	5	0	-2.0407
1.78407	1	2	0	28.8071
1.78411	1	1	0	36.3595
1.78693	1	2	0	29.292
1.78857	1	7	0	-2.04351
1.79143	1	7	0	0.811923
1.80557	1	9	0	-2.71274
1.80561	1	3	0	3.32382
1.80757	1	4	0	18.0094
1.80846	1	3	0	2.61596
1.80846	1	9	0	-14.92
1.81046	1	4	0	13.4262
1.81096	1	9	0	-0.906296
1.81757	1	10	0	-2.2048
1.81861	1	8	0	-17.2617
1.82046	1	10	0	-0.56239
1.82146	1	8	0	-17.3973
1.82396	1	8	0	-18.2602
1.82646	1	8	0	-17.0566
1.83061	1	6	0	-4.66763
1.83157	1	5	0	0.402967
1.83257	1	7	0	-0.720285
1.83343	1	6	0	-5.34673
1.83446	1	5	0	-1.3204
1.83457	1	2	0	29.823
1.83546	1	7	0	1.89968
1.83743	1	2	0	31.1905
1.84157	1	1	0	36.0526
1.84446	1	1	0	36.1713
1.86157	1	3	0	3.84456
1.86446	1	3	0	6.16093
1.86557	1	4	0	12.9478
1.86761	1	8	0	-16.3048
1.86846	1	4	0	14.7161
1.87046	1	8	0	-17.3486
1.87293	1	8	0	-17.3497
1.87543	1	8	0	-17.0547
1.87557	1	9	0	0.534872
1.87846	1	9	0	2.37505
1.87861	1	6	0	-4.37345
1.87957	1	10	0	-4.06922
1.88146	1	6	0	-5.37817
1.88246	1	10	0	-2.94127
1.88496	1	10	0	-2.44295
1.88757	1	7	0	-3.70439
1.89043	1	7	0	-3.70257
1.89157	1	5	0	1.20612
1.89296	1	7	0	0.75089
1.89443	1	5	0	0.113108
1.89957	1	2	0	28.7156
1.90243	1	2	0	25.5444
1.90257	1	1	0	35.431
1.90493	1	2	0	29.4841
1.91657	1	3	0	4.07376
1.91946	1	3	0	1.29882
1.92196	1	3	0	1.98032
1.92446	1	3	0	5.43522
1.92457	1	4	0	18.5481
1.92746	1	4	0	6.72631
1.92996	1	4	0	14.7579
1.93557	1	10	0	-4.63054
1.93757	1	9	0	-0.0315218
1.93846	1	10	0	-3.05544
1.93964	1	6	0	-3.48093
1.94046	1	9	0	1.52694
1.94061	1	8	0	-15.0516
1.94246	1	6	0	-4.2713
1.94343	1	8	0	-15.997
1.94596	1	8	0	-16.4488
1.94607	1	7	0	-2.81038
1.94846	1	8	0	-16.7419
1.94896	1	7	0	-0.395815
1.94907	1	5	0	1.77955
1.95193	1	5	0	1.03261
1.95257	1	1	0	35.8505
1.95546	1	1	0	34.7326
1.95557	1	2	0	29.115
1.96657	1	3	0	5.14403
1.96946	1	3	0	2.88855
1.97196	1	3	0	-0.196397
1.97757	1	4	0	13.0804
1.98046	1	4	0	14.3938
1.98457	1	10	0	-6.52147
1.98461	1	9	0	-2.18203
1.98739	1	9	0	-3.2093
1.98739	1	10	0	-10.2239
1.98768	1	6	0	-3.8118
1.98993	1	9	0	-3.69538
1.98993	1	10	0	-9.1311
1.99046	1	6	0	-4.17418
1.99246	1	10	0	-3.70128
1.99961	1	8	0	-14.5263
2.00007	1	8	0	-14.6663
2.00243	1	8	0	-14.3921
2.00296	1	8	0	-14.689
2.00307	1	7	0	-3.52393
2.00496	1	8	0	-16.2192
2.00546	1	8	0	-15.3071
2.00596	1	7	0	-2.0983
2.00746	1	8	0	-14.6994
2.00796	1	8	0	-15.9139
2.00846	1	7	0	-3.44553
2.00857	1	5	0	2.11603
2.00861	1	2	0	29.8846
2.01057	1	1	0	35.6706
2.01146	1	5	0	2.12179
2.02457	1	4	0	14.1066
2.02661	1	3	0	5.1564
2.02743	1	4	0	11.9539
2.02996	1	4	0	15.2608
2.04357	1	9	0	-2.18394
2.04643	1	9	0	1.54517
2.04668	1	6	0	-7.12479
2.04946	1	6	0	-7.90177
2.04961	1	8	0	-15.4676
2.05196	1	6	0	-7.19943
2.05243	1	8	0	-15.9021
2.05257	1	10	0	-7.45424
2.05261	1	7	0	-4.20407
2.05496	1	8	0	-15.7291
2.05543	1	7	0	-5.34432
2.05543	1	10	0	-14.3219
2.05746	1	8	0	-16.6595
2.05793	1	10	0	-6.26729
2.06046	1	10	0	-7.22222
2.06357	1	2	0	30.4254
2.06457	1	1	0	35.0691
2.07057	1	5	0	1.6284
2.07343	1	5	0	1.28859
2.07457	1	4	0	13.151
2.07743	1	4	0	15.0829
2.07996	1	4	0	10.9994
2.08657	1	3	0	3.93092
2.08946	1	3	0	7.84467
2.09961	1	8	0	-18.1734
2.09971	1	6	0	-5.48277
2.10246	1	8	0	-22.5538
2.10246	1	6	0	-6.69585
2.10257	1	9	0	-1.80412
2.10496	1	8	0	-18.3325
2.10546	1	9	0	0.880287
2.10743	1	8	0	-19.2288
2.10857	1	7	0	-4.03328
2.11146	1	7	0	-8.03337
2.11157	1	1	0	35.2896
2.12357	1	10	0	-9.57813
2.12557	1	5	0	0.106707
2.12643	1	10	0	-8.56732
2.12657	1	2	0	31.947
2.12846	1	5	0	-0.803259
2.12857	1	4	0	17.5425
2.13089	1	5	0	-0.229034
2.13146	1	4	0	18.6735
2.15361	1	8	0	-15.5057
2.15371	1	6	0	-6.39685
2.15407	1	8	0	-15.5657
2.15646	1	8	0	-19.1159
2.15646	1	6	0	-7.82058
2.15696	1	8	0	-16.4598
2.15707	1	9	0	-4.07117
2.15761	1	7	0	-6.51948
2.15896	1	8	0	-15.7522
2.15946	1	8	0	-14.978
2.15996	1	9	0	-2.48096
2.16046	1	7	0	-10.136
2.16057	1	3	0	4.96908
2.16146	1	8	0	-16.1714
2.16196	1	8	0	-17.8168
2.16246	1	9	0	-2.2853
2.16296	1	7	0	-3.46942
2.16343	1	3	0	9.91125
2.17957	1	2	0	31.2539
2.17961	1	1	0	35.1868
2.18257	1	5	0	-1.39879
2.18546	1	5	0	-1.24161
2.18857	1	10	0	-10.0484
2.19146	1	10	0	-8.78582
2.19957	1	4	0	17.2373
2.20246	1	4	0	19.1692
2.20761	1	6	0	-5.91745
2.20864	1	8	0	-14.7776
2.20957	1	3	0	3.97098
